,image_a,image_b,verify_ab,f1a,f2a,f3a,f4a,f5a,f6a,f7a,f8a,f9a,f1b,f2b,f3b,f4b,f5b,f6b,f7b,f8b,f9b
143,1363c_num7.png,1363c_num2.png,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
144,1363c_num7.png,1363a_num4.png,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
145,1363c_num7.png,1363c_num6.png,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
146,1363c_num7.png,1363a_num2.png,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
147,1147c_num1.png,1147c_num3.png,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0
148,1147c_num1.png,1147c_num2.png,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0
149,0531b_num1.png,0531b_num4.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
150,0531b_num1.png,0531a_num1.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0
151,0531b_num1.png,0531b_num2.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
152,0531b_num1.png,0531c_num1.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0
153,0531b_num1.png,0531a_num3.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0
154,0531b_num1.png,0531a_num2.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0
155,0531b_num1.png,0531c_num3.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0
156,0531b_num1.png,0531a_num6.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0
157,0531b_num1.png,0531c_num5.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0
158,0531b_num1.png,0531b_num3.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
159,0531b_num1.png,0531c_num6.png,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0
160,0600a_num3.png,0600a_num1.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0
161,0600a_num3.png,0600b_num5.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
162,0600a_num3.png,0600c_num5.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
163,0600a_num3.png,0600c_num4.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
164,0600a_num3.png,0600a_num2.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0
165,0600a_num3.png,0600b_num4.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
166,0600a_num3.png,0600c_num1.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
167,0600a_num3.png,0600a_num4.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0
168,0600a_num3.png,0600c_num2.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
169,0600a_num3.png,0600b_num3.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
170,0600a_num3.png,0600b_num1.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
171,0600a_num3.png,0600b_num2.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
172,1176b_num6.png,1176a_num1.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0
173,1176b_num6.png,1176b_num3.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
174,1176b_num6.png,1176b_num1.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
175,1176b_num6.png,1176b_num2.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
176,1176b_num6.png,1176a_num2.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0
177,1176b_num6.png,1176a_num3.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0
178,1176b_num6.png,1176b_num7.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
179,1176b_num6.png,1176b_num4.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
180,1176b_num6.png,1176b_num5.png,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
181,1433a_num1.png,1433b_num6.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0
182,1433a_num1.png,1433a_num3.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
183,1433a_num1.png,1433a_num2.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
184,1433a_num1.png,1433a_num4.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
185,1433a_num1.png,1433c_num3.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
186,1433a_num1.png,1433a_num6.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
187,1433a_num1.png,1433c_num4.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
188,1433a_num1.png,1433b_num3.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0
189,1433a_num1.png,1433a_num7.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
190,1433a_num1.png,1433c_num1.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
191,1433a_num1.png,1433b_num4.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0
192,1433a_num1.png,1433b_num2.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0
193,1433a_num1.png,1433c_num2.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
194,1433a_num1.png,1433b_num1.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0
195,1433a_num1.png,1433b_num5.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0
196,1448b_num4.png,1448a_num1.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
197,1448b_num4.png,1448b_num1.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
198,1448b_num4.png,1448c_num1.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
199,1448b_num4.png,1448b_num2.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
200,1448b_num4.png,1448c_num3.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
201,1448b_num4.png,1448a_num6.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
202,1448b_num4.png,1448a_num3.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
203,1448b_num4.png,1448c_num2.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
204,1448b_num4.png,1448a_num4.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
205,1448b_num4.png,1448b_num3.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
206,1448b_num4.png,1448c_num5.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
207,0424a_num1.png,0424c_num1.png,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0
208,1282c_num1.png,1282b_num1.png,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
209,1282c_num1.png,1282b_num3.png,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
210,1282c_num1.png,1282b_num2.png,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
211,1208a_num3.png,1208c_num3.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0
212,1208a_num3.png,1208b_num1.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0
213,1208a_num3.png,1208a_num1.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0
214,1208a_num3.png,1208a_num2.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0
215,1208a_num3.png,1208b_num3.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0
216,1208a_num3.png,1208b_num2.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0
217,1208a_num3.png,1208c_num4.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0
218,1208a_num3.png,1208b_num4.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0
219,1208a_num3.png,1208c_num1.png,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0
220,0314b_num3.png,0314a_num4.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
221,0314b_num3.png,0314a_num1.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
222,0314b_num3.png,0314a_num3.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
223,0314b_num3.png,0314a_num2.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
224,0314b_num3.png,0314b_num1.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0
225,0314b_num3.png,0314c_num2.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0
226,0314b_num3.png,0314c_num1.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0
227,0314b_num3.png,0314c_num3.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0
228,0314b_num3.png,0314b_num2.png,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0
229,0892c_num3.png,0892c_num1.png,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0
230,0892c_num3.png,0892c_num4.png,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0
231,0892c_num3.png,0892a_num1.png,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0
232,0892c_num3.png,0892a_num2.png,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0
233,0892c_num3.png,0892c_num2.png,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0
234,0892c_num3.png,0892a_num3.png,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0
235,1137a_num1.png,1137c_num1.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0
236,1137a_num1.png,1137c_num2.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0
237,1137a_num1.png,1137b_num1.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0
238,1137a_num1.png,1137b_num2.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0
239,1137a_num1.png,1137aa_num1.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
240,1137a_num1.png,1137a_num2.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
241,1137a_num1.png,1137b_num3.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0
242,1137a_num1.png,1137b_num5.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0
243,1137a_num1.png,1137c_num4.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0
244,1137a_num1.png,1137b_num4.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0
245,1137a_num1.png,1137c_num3.png,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0
246,0584c_num3.png,0584b_num3.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
247,0584c_num3.png,0584a_num3.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
248,0584c_num3.png,0584a_num4.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
249,0584c_num3.png,0584c_num4.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
250,0584c_num3.png,0584a_num6.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
251,0584c_num3.png,0584a_num5.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
252,0584c_num3.png,0584a_num2.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
253,0584c_num3.png,0584c_num1.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
254,0584c_num3.png,0584b_num2.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
255,0584c_num3.png,0584a_num1.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
256,0584c_num3.png,0584b_num1.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
257,0584c_num3.png,0584c_num2.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
258,0525c_num2.png,0525b_num3.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
259,0525c_num2.png,0525b_num2.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
260,0525c_num2.png,0525a_num1.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
261,0525c_num2.png,0525c_num3.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
262,0525c_num2.png,0525c_num1.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
263,0525c_num2.png,0525a_num3.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
264,0525c_num2.png,0525a_num4.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
265,0525c_num2.png,0525b_num4.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
266,0525c_num2.png,0525a_num2.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
267,0525c_num2.png,0525b_num1.png,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
268,0318b_num1.png,0318c_num1.png,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,4.0,2.0
269,1344a_num4.png,1344c_num1.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
270,1344a_num4.png,1344b_num5.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
271,1344a_num4.png,1344b_num2.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
272,1344a_num4.png,1344a_num2.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0
273,1344a_num4.png,1344a_num5.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0
274,1344a_num4.png,1344b_num1.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
275,1344a_num4.png,1344b_num3.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
276,1344a_num4.png,1344a_num1.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0
277,1344a_num4.png,1344c_num2.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
278,1344a_num4.png,1344c_num4.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
279,1344a_num4.png,1344a_num3.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0
280,1344a_num4.png,1344b_num4.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
281,1344a_num4.png,1344c_num3.png,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
282,0338b_num4.png,0338a_num1.png,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0
283,0338b_num4.png,0338b_num3.png,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0
284,0338b_num4.png,0338a_num5.png,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0
285,0338b_num4.png,0338c_num1.png,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0
286,0338b_num4.png,0338a_num7.png,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0
