imagename,pen_pressure,letter_spacing,size,dimension,is_lowercase,is_continuous,slantness,tilt,entry_stroke_a,staff_of_a,formation_n,staff_of_d,exit_stroke_d,word_formation,constancy
1546c_num3.png,2,1,1,1,2,2,1,1,1,4,2,3,3,1,1
0225a_num1.png,1,1,2,1,2,2,1,1,1,4,2,3,2,1,1
0976a_num4.png,1,1,1,1,2,2,1,1,1,1,2,3,2,1,1
0917a_num4.png,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1
1442a_num2.png,1,1,1,1,2,2,1,1,1,2,2,3,4,1,1
0680cc_num1.png,2,1,1,1,2,2,2,1,2,2,1,3,1,1,1
1349a_num4.png,1,1,1,1,2,2,1,1,1,1,2,3,2,1,1
0121b_num4.png,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1
0325c_num3.png,1,1,3,2,2,1,1,1,1,2,2,2,2,1,2
1158c_num4.png,2,1,2,1,2,1,1,1,1,1,1,3,4,1,1
1011a_num3.png,1,1,2,1,2,1,1,1,1,1,2,2,4,1,1
0641c_num3.png,2,1,1,2,2,2,1,1,1,4,2,1,1,2,1
0635a_num4.png,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1
0025a_num1.png,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1
0039b_num3.png,2,1,1,1,2,2,1,1,1,2,2,3,1,1,1
0105a_num2.png,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
0171a_num1.png,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1
1212bb_num1.png,2,1,1,1,2,2,1,1,1,4,1,3,2,1,1
0611a_num1.png,2,1,1,1,2,2,1,2,2,2,1,3,1,1,1
0255a_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2
1510b_num3.png,2,1,1,1,2,2,1,1,1,4,2,3,4,1,1
1524c_num7.png,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1
0145c_num3.png,2,1,3,3,2,1,1,1,1,4,2,2,4,1,1
1245a_num1.png,2,1,1,1,2,1,1,1,1,2,1,3,4,1,1
1037a_num3.png,1,1,3,3,2,2,1,1,1,2,2,2,4,2,2
0383c_num6.png,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1
0899b_num3.png,1,1,1,1,2,1,1,1,1,2,1,2,4,1,1
0143a_num4.png,1,3,1,1,2,2,1,1,1,2,2,3,2,1,1
0052a_num3.png,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2
0474b_num1.png,2,3,2,1,2,2,1,1,1,2,2,2,4,1,2
0343b_num2.png,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
0567b_num2.png,1,1,3,3,2,2,1,1,1,2,2,2,2,1,1
0524a_num3.png,1,1,2,2,2,1,1,1,1,4,2,3,2,1,2
0076b_num1.png,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1
1566b_num4.png,2,1,2,2,2,1,1,1,1,1,2,2,4,1,1
1109a_num1.png,2,1,1,1,2,1,1,1,1,1,1,3,4,1,1
1301b_num4.png,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1
0952b_num2.png,2,1,1,1,2,2,1,1,1,1,2,3,2,1,1
1175b_num1.png,1,1,1,3,2,2,1,1,1,2,1,3,3,1,1
0894c_num3.png,1,1,1,1,2,2,1,1,1,4,1,1,1,1,1
1342a_num1.png,1,1,3,2,2,1,1,1,1,2,2,2,1,1,2
1057b_num4.png,2,1,3,3,2,2,1,1,1,2,1,1,1,1,1
0562c_num3.png,2,1,1,1,2,1,1,1,1,2,2,3,4,1,1
1070b_num1.png,2,1,2,3,2,1,1,1,1,2,2,1,1,1,1
0323a_num1.png,2,1,3,3,2,1,1,1,1,3,1,3,2,1,1
0505bb_num2.png,2,1,3,3,2,1,1,1,1,2,2,2,1,1,1
0585c_num1.png,2,1,1,2,2,2,1,1,1,3,2,3,2,1,1
1090b_num2.png,2,1,2,2,2,1,1,1,1,2,2,2,4,2,1
0192a_num1.png,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1
0748b_num1.png,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1
0394c_num7.png,2,1,1,1,2,2,1,1,1,4,1,2,1,1,1
0150a_num2.png,2,1,3,3,2,2,1,1,1,4,2,2,2,1,2
1029c_num1.png,2,1,2,1,2,2,1,1,1,2,2,3,1,1,2
1322c_num2.png,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1
0368c_num3.png,2,1,1,1,2,1,1,1,1,4,2,3,1,1,2
0021c_num4.png,2,2,3,3,2,2,1,1,1,4,2,2,2,2,2
0336a_num1.png,2,3,1,1,2,1,1,2,1,1,2,3,1,1,1
0250a_num4.png,2,3,3,1,2,1,1,1,1,2,2,3,2,2,1
0091a_num3.png,1,2,2,3,2,2,1,1,1,2,2,2,1,1,1
1436b_num1.png,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2
0963b_num3.png,1,1,2,1,2,1,1,1,1,2,2,2,3,2,1
0328c_num1.png,2,1,1,2,2,1,1,1,1,3,2,1,1,2,2
0931b_num2.png,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1
1483c_num5.png,2,1,1,1,2,1,1,1,1,2,1,3,2,1,1
0468b_num5.png,2,3,3,2,2,2,1,1,1,2,1,2,2,1,1
0041c_num4.png,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1
1272c_num1.png,2,1,1,1,2,2,1,2,1,3,1,3,1,1,1
0939a_num1.png,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1
0664b_num4.png,2,1,1,1,2,2,1,1,1,2,1,3,1,1,1
0748c_num1.png,1,3,2,2,1,1,1,2,1,2,2,2,1,2,1
0624b_num4.png,2,3,3,3,2,1,1,1,1,2,2,2,1,2,2
0625a_num2.png,2,3,1,1,2,2,1,1,1,4,2,2,3,1,2
0166a_num2.png,2,3,2,1,2,2,1,1,1,2,2,2,2,1,1
0379b_num3.png,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1
1551b_num5.png,1,1,3,2,2,1,1,1,1,2,2,2,4,1,1
0612b_num1.png,2,2,1,1,2,2,1,2,1,2,2,2,4,1,2
0820b_num2.png,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2
0434c_num1.png,2,1,1,1,2,2,1,1,1,1,2,3,2,1,1
1130b_num4.png,2,1,2,2,2,1,1,1,1,2,2,2,3,2,1
0040b_num1.png,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2
0601a_num4.png,2,1,1,1,2,1,1,1,1,2,2,2,4,2,1
0855c_num1.png,1,1,1,1,2,1,1,1,1,1,2,3,3,1,1
0542b_num1.png,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1
0371b_num3.png,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1
0626cc_num1.png,2,1,2,1,2,2,1,1,1,2,1,3,2,1,1
0310b_num2.png,2,1,3,3,2,1,1,1,1,1,2,3,1,1,2
0221b_num5.png,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1
0418a_num1.png,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1
0377c_num1.png,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1
1225c_num2.png,1,1,3,3,2,2,2,1,1,1,2,2,2,1,2
1250a_num2.png,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1
1370a_num2.png,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1
1411b_num3.png,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1
1119b_num4.png,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1
0144a_num1.png,1,3,3,3,2,1,2,2,1,4,2,2,3,1,1
1363c_num7.png,1,1,2,2,2,2,3,1,2,4,1,2,3,1,1
0214b_num4.png,1,3,3,3,2,1,1,1,1,2,2,2,2,2,2
0333c_num2.png,1,2,1,1,2,2,3,2,2,1,1,2,4,1,2
0985b_num1.png,1,2,3,2,2,1,1,1,1,2,2,2,4,2,2
0716a_num1.png,1,2,3,3,2,1,1,2,1,3,2,2,1,1,1
1239a_num4.png,2,3,2,2,2,1,1,1,1,1,1,2,1,1,1
0384a_num5.png,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2
0177a_num2.png,2,3,1,1,2,1,1,1,1,2,2,1,1,1,1
1489c_num1.png,2,3,1,1,2,2,2,2,1,2,2,3,4,1,1
1277c_num2.png,1,1,2,2,2,2,1,1,1,4,2,2,1,1,2
1539a_num1.png,2,2,2,1,2,2,3,1,1,4,1,1,2,1,1
1375c_num2.png,2,2,2,2,2,2,2,1,2,2,2,3,4,2,2
0200b_num5.png,2,2,1,1,2,2,2,1,1,2,2,2,3,2,2
0585a_num1.png,2,1,2,2,2,2,2,1,1,3,2,3,2,2,2
0890c_num1.png,2,2,2,2,2,2,3,1,1,2,1,3,4,1,2
1466b_num2.png,2,2,1,1,2,2,2,1,1,2,2,2,4,2,2
0764c_num7.png,1,2,2,2,2,2,2,2,1,2,2,3,4,1,2
1560a_num6.png,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
1455b_num3.png,1,2,2,1,2,2,1,1,1,4,2,3,4,2,2
0790c_num2.png,2,2,2,2,2,1,4,2,1,2,2,3,2,1,2
1180b_num2.png,2,2,2,2,2,2,2,1,1,2,1,3,4,1,2
0942c_num1.png,1,1,2,2,2,2,2,2,1,2,1,3,2,1,1
0084cc_num1.png,2,2,3,3,2,1,1,1,1,4,2,2,1,2,2
0989c_num4.png,1,2,2,2,2,1,4,2,1,4,2,2,1,1,2
0069a_num3.png,2,1,1,1,2,2,1,1,1,4,1,1,2,1,1
0441b_num1.png,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
0249a_num1.png,2,1,2,2,2,1,2,2,1,1,1,3,4,1,1
0738c_num3.png,1,2,1,1,2,2,2,1,1,2,2,3,3,1,2
0372b_num1.png,2,2,2,2,2,2,2,2,1,3,2,3,2,1,2
0115a_num2.png,1,1,1,1,2,2,1,1,1,1,1,3,1,1,2
1105a_num2.png,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1
1451c_num5.png,1,1,2,2,2,2,2,2,1,2,2,3,1,1,1
1063b_num3.png,2,1,3,3,2,2,1,1,1,2,2,2,1,1,2
0159b_num3.png,2,2,2,2,2,1,2,1,1,2,2,2,3,2,2
1415c_num2.png,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2
0192b_num6.png,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1
0310a_num3.png,2,1,3,3,2,1,4,1,1,2,2,1,1,1,2
1330c_num6.png,2,1,2,2,2,2,2,1,1,1,2,3,2,1,1
0123b_num2.png,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
0836b_num4.png,1,1,3,2,2,1,1,1,1,2,2,2,2,2,2
1317c_num4.png,2,2,1,1,2,2,1,1,1,2,2,3,2,1,2
0077c_num5.png,1,1,2,2,2,1,1,1,1,2,2,2,3,2,2
1132c_num3.png,1,2,2,2,2,2,1,1,1,1,1,3,2,1,1
0234b_num2.png,2,3,2,1,2,2,1,1,1,2,2,2,2,1,2
0815a_num3.png,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2
0368c_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
0895a_num2.png,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
1290c_num4.png,1,1,3,3,2,1,1,2,1,1,1,2,1,1,1
0596c_num5.png,1,2,1,1,2,2,1,1,1,2,2,3,4,1,2
1512c_num2.png,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2
1354a_num3.png,1,1,2,2,2,2,2,1,1,4,2,2,4,1,2
0603c_num3.png,2,3,2,3,2,2,1,1,1,2,1,2,4,1,1
0657b_num5.png,1,1,3,2,2,2,1,1,2,1,2,2,2,1,2
0440b_num1.png,2,1,1,1,2,1,3,1,1,1,2,3,2,1,2
0899c_num4.png,1,1,2,2,2,2,1,1,1,2,2,2,4,1,1
0816a_num2.png,2,1,2,2,2,1,2,1,1,2,2,3,2,2,2
0808b_num4.png,2,2,2,2,2,2,4,2,1,2,2,3,2,1,1
1476c_num2.png,2,2,1,1,2,2,3,2,1,2,2,3,3,1,1
1123c_num6.png,2,1,2,2,2,2,2,1,1,4,2,3,2,1,1
0717b_num2.png,2,1,1,1,2,2,2,1,1,2,2,3,2,1,1
0752b_num2.png,1,2,3,3,2,2,1,1,1,2,2,2,1,1,2
1565b_num4.png,2,2,1,1,2,2,3,1,1,2,1,3,1,1,1
0214b_num2.png,2,1,2,2,2,1,2,2,1,2,2,3,1,2,2
1377c_num2.png,2,2,1,1,2,2,1,1,1,2,2,2,4,1,1
1324b_num2.png,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1
0149c_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2
0097a_num3.png,2,2,2,2,2,1,1,2,1,2,2,3,1,2,2
0165a_num1.png,2,1,2,2,2,2,2,1,1,4,2,2,2,1,1
0511c_num4.png,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2
1507a_num1.png,2,2,2,2,2,2,1,1,1,4,2,2,2,1,1
1162c_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1
0573c_num3.png,1,2,3,3,2,2,2,1,1,2,2,2,2,2,2
0721a_num2.png,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1
0701c_num2.png,2,3,1,1,2,2,2,1,1,2,2,2,3,2,2
1339a_num6.png,1,1,3,3,1,1,1,2,1,1,2,1,1,2,1
0811b_num2.png,2,3,1,1,2,2,1,1,1,2,2,3,2,2,2
0175b_num1.png,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2
1141b_num2.png,2,3,2,1,2,1,1,1,1,2,2,2,4,1,2
1356c_num6.png,1,2,3,3,2,1,1,1,1,4,2,2,2,2,2
0985a_num2.png,1,1,3,2,2,1,1,1,1,2,2,2,4,2,2
1454c_num2.png,2,2,1,1,2,2,1,1,1,1,1,3,4,1,1
0826c_num1.png,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
1101c_num1.png,2,3,2,2,2,1,2,2,1,4,2,2,1,2,1
0028b_num4.png,2,3,2,2,2,2,2,1,1,3,2,3,2,1,1
0927a_num2.png,2,3,1,1,2,2,2,1,1,1,1,3,3,1,1
1552c_num1.png,2,1,1,1,2,2,3,1,1,4,2,3,2,1,1
0225b_num2.png,1,2,2,1,2,2,1,1,1,4,2,3,2,1,1
0963c_num6.png,1,1,1,1,2,2,2,1,1,1,2,2,3,1,1
0957a_num1.png,1,1,2,2,2,1,1,2,1,4,1,2,1,1,2
0678c_num4.png,2,2,2,2,2,2,1,1,1,2,2,2,3,2,1
1183b_num2.png,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1
0972b_num2.png,2,2,3,2,2,1,4,1,1,4,2,2,2,2,2
0003b_num1.png,2,1,2,2,2,1,2,1,1,1,1,3,2,1,1
1159c_num2.png,2,1,3,3,2,1,2,1,1,2,2,2,2,2,1
0430a_num1.png,2,2,1,1,2,1,1,1,1,2,2,2,4,2,2
0518b_num1.png,1,1,3,3,2,2,2,1,1,2,2,2,3,2,2
0644c_num4.png,2,1,3,2,2,2,2,1,1,2,2,1,2,2,2
0828a_num6.png,2,2,1,1,2,1,1,1,1,2,2,2,4,2,2
0077c_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
1510b_num4.png,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2
0057b_num2.png,1,2,3,3,2,1,1,2,1,4,2,2,2,1,2
1241b_num2.png,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2
0527b_num5.png,1,2,1,1,2,2,2,2,1,1,1,2,3,1,1
0449c_num2.png,2,2,2,2,2,2,1,1,1,2,1,3,2,1,1
0549c_num1.png,2,3,1,1,2,1,2,1,1,2,1,2,3,1,1
0256b_num3.png,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1
1115b_num2.png,1,1,3,2,2,1,1,2,1,2,2,2,1,1,2
0423b_num1.png,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2
0438c_num2.png,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1
0019b_num5.png,1,3,3,3,2,2,1,1,1,2,2,3,2,2,2
1438a_num2.png,2,3,1,1,2,1,2,1,2,2,1,1,1,1,1
1508c_num2.png,2,2,2,2,2,2,1,2,1,1,1,3,2,1,1
0423b_num3.png,2,3,2,2,2,2,1,1,1,4,2,2,2,2,2
1150c_num2.png,2,2,2,2,2,1,1,2,1,2,2,3,1,2,2
1488a_num1.png,2,2,1,1,2,2,2,1,1,1,1,3,3,1,1
0230b_num4.png,1,3,2,2,2,1,1,1,1,4,2,2,2,2,2
0442a_num3.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
0616b_num1.png,2,2,2,1,2,2,2,1,2,2,2,3,2,1,1
1373a_num3.png,2,2,2,2,2,2,2,1,1,3,1,3,2,1,1
0591a_num1.png,2,3,2,2,2,1,1,1,1,2,2,2,2,2,1
1270b_num4.png,1,3,3,3,2,1,1,1,1,4,2,2,1,2,2
0827a_num5.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1
0773b_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,3,1,2
1375a_num3.png,2,2,2,2,2,1,3,1,2,2,2,3,2,1,2
0623b_num4.png,1,3,3,2,2,2,1,1,1,2,1,2,2,1,2
0891b_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2
0217b_num2.png,2,3,1,1,2,2,3,1,1,1,1,2,1,1,1
1524b_num5.png,2,3,2,2,1,1,1,2,1,1,2,2,1,2,1
0922c_num2.png,2,2,2,2,2,1,4,1,1,4,2,3,4,1,1
0218a_num2.png,2,3,3,2,2,2,1,1,1,2,2,2,2,2,2
1456c_num2.png,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1
0801c_num2.png,2,2,3,3,1,1,1,1,1,1,2,1,1,2,1
0868b_num1.png,1,2,3,3,2,1,1,1,1,2,2,3,2,2,2
0623a_num4.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0359b_num2.png,2,1,1,2,2,2,2,1,1,2,2,3,1,2,1
0766b_num3.png,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1
0932b_num5.png,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2
1350b_num2.png,2,2,2,2,2,2,1,1,1,2,2,3,4,1,1
1416b_num1.png,2,2,1,1,2,2,1,1,1,4,2,3,2,1,1
1302c_num3.png,2,2,2,2,2,1,1,2,1,2,1,3,1,1,1
1156c_num1.png,2,2,3,3,2,1,1,1,1,1,2,2,2,1,1
0644b_num1.png,2,1,3,3,2,2,1,1,1,2,2,2,2,2,2
0715a_num4.png,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2
0687c_num1.png,1,3,2,2,2,1,1,1,1,4,2,2,1,2,1
1111b_num3.png,2,2,2,2,2,1,1,1,1,4,2,2,2,1,1
1442b_num1.png,2,2,2,2,2,2,3,2,1,2,2,3,3,1,2
0477b_num1.png,1,2,2,2,2,1,2,1,1,2,1,2,4,2,1
1356b_num2.png,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1
1518c_num1.png,2,2,1,1,2,2,1,2,1,2,2,3,2,2,2
1302b_num1.png,2,1,3,3,2,2,1,1,1,2,1,3,1,1,1
1169c_num1.png,2,1,2,2,2,2,2,2,1,1,1,1,2,1,2
0178c_num5.png,1,2,3,3,2,2,2,2,1,2,2,2,3,2,2
1048a_num2.png,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1
0243c_num1.png,1,1,2,3,2,2,3,1,1,2,2,3,2,2,2
0887b_num1.png,1,1,2,1,2,2,2,2,1,2,2,3,4,1,2
1529c_num3.png,2,2,2,2,2,2,2,1,1,1,2,3,4,2,2
0290a_num2.png,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1331b_num5.png,1,2,2,2,2,1,4,1,1,3,2,3,4,2,2
0867a_num4.png,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2
1231b_num2.png,2,2,2,2,2,1,1,1,2,2,2,3,2,2,2
0040a_num7.png,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2
1345c_num5.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
1198b_num2.png,2,2,2,2,2,2,2,2,1,2,2,3,4,2,2
1112b_num6.png,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2
0491c_num5.png,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2
1289a_num2.png,2,2,1,1,2,1,2,1,1,1,2,2,2,2,1
1030b_num5.png,2,2,2,2,2,2,1,1,1,2,2,3,1,2,2
0687bb_num1.png,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
1511c_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2
0663b_num1.png,2,2,1,1,2,2,2,1,1,3,1,3,3,1,2
0477c_num2.png,2,2,1,1,2,2,2,1,1,4,2,2,3,1,2
0841a_num1.png,2,3,1,1,2,2,1,1,1,2,1,2,4,1,2
1363a_num1.png,2,2,2,3,2,2,2,1,1,2,2,2,3,2,2
0405b_num1.png,2,2,2,2,2,2,1,1,1,3,2,2,4,2,2
0260c_num1.png,2,2,2,1,2,2,2,1,1,4,1,2,3,2,2
0725c_num1.png,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1
0574a_num2.png,1,1,1,1,2,2,3,2,1,1,1,3,1,1,1
1237c_num2.png,1,1,3,2,2,2,1,1,1,1,2,3,1,2,2
0323a_num2.png,1,2,2,3,2,2,2,2,1,2,2,3,3,2,2
0470a_num4.png,2,1,3,1,2,1,1,1,1,2,2,1,2,1,2
0884a_num1.png,2,2,1,1,2,2,3,1,1,2,2,2,4,2,2
1216b_num3.png,2,2,2,1,2,1,1,1,1,2,2,3,4,2,2
0193b_num4.png,2,3,1,1,2,1,2,1,1,2,1,3,2,1,1
0538c_num3.png,1,2,1,1,2,2,3,2,1,2,2,3,2,2,2
1323a_num1.png,2,2,1,1,2,1,3,2,1,4,1,3,1,1,1
0954b_num3.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
0703c_num2.png,2,2,2,2,2,2,1,1,1,1,1,3,2,1,1
0077b_num1.png,1,2,3,3,2,1,1,1,1,2,2,2,2,2,2
1421c_num1.png,2,2,1,2,2,2,2,1,1,4,2,2,3,1,2
1482a_num1.png,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2
0982a_num3.png,2,3,1,1,2,1,3,2,1,1,1,1,2,1,1
0155c_num5.png,1,2,3,3,2,1,1,1,1,2,2,2,1,2,2
1294b_num1.png,2,2,1,1,2,2,2,1,1,4,1,2,4,2,2
0471b_num4.png,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2
0060c_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
0789c_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2
1033c_num1.png,2,1,1,1,2,2,3,1,2,1,1,2,2,1,1
0941a_num2.png,1,1,2,2,2,2,1,1,1,2,2,3,2,2,2
0812a_num5.png,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2
1345a_num1.png,2,2,3,3,2,1,1,1,1,2,2,2,1,2,2
1063c_num1.png,2,3,2,3,2,2,1,1,1,2,2,1,1,2,2
0957c_num3.png,1,3,2,2,2,1,1,2,1,1,2,2,1,1,2
1243c_num3.png,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1
0957a_num6.png,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1
0107a_num3.png,1,2,3,2,2,1,1,1,1,2,2,2,2,1,2
1051c_num1.png,2,2,2,2,2,1,1,1,1,2,2,1,3,1,2
0247b_num1.png,1,2,2,1,2,2,4,1,1,4,1,3,3,1,1
1488a_num2.png,2,2,1,1,2,2,1,2,1,2,2,3,3,1,2
0855a_num3.png,1,2,1,2,2,2,1,1,1,4,2,3,2,1,2
1247c_num2.png,1,1,2,2,2,2,1,1,1,4,2,2,1,1,2
1265b_num2.png,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1
0445c_num3.png,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2
0679b_num1.png,2,3,2,2,2,2,1,1,1,2,2,2,3,2,2
1144c_num2.png,2,2,2,2,2,1,3,1,1,2,2,3,2,1,2
0733a_num3.png,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2
0956c_num4.png,2,1,1,1,2,2,3,2,2,1,1,3,4,1,1
0703a_num2.png,2,1,2,2,2,2,1,1,1,2,2,3,2,1,1
1042b_num7.png,1,2,2,2,2,2,1,2,1,2,1,3,2,1,1
1133a_num4.png,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2
1166a_num5.png,1,3,3,2,2,1,1,1,1,1,2,2,1,1,2
0841b_num1.png,2,3,1,1,2,2,1,1,1,2,1,2,4,1,1
0313a_num4.png,2,1,2,2,2,1,1,1,1,2,2,2,4,1,2
0457b_num1.png,2,2,1,1,2,2,2,2,2,2,2,3,2,2,1
0699c_num4.png,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2
1098a_num2.png,2,2,2,2,2,1,1,1,1,4,2,3,2,1,2
0664c_num1.png,1,2,1,1,2,2,3,1,1,1,1,3,2,1,2
1001a_num2.png,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2
0405a_num2.png,2,3,1,2,2,2,1,1,1,3,2,3,2,1,2
1536b_num2.png,1,2,3,3,2,2,2,1,1,2,2,2,2,1,2
0550c_num1.png,2,3,1,1,2,2,3,1,1,1,1,3,4,1,1
0450c_num4.png,1,2,3,2,2,2,1,1,1,3,2,3,2,2,2
0853b_num4.png,1,1,1,1,2,2,3,2,2,4,2,3,2,1,2
0959b_num6.png,1,2,2,2,2,2,1,1,1,4,2,3,3,2,2
1475a_num2.png,2,3,2,1,2,2,2,1,1,2,2,3,2,2,2
0795a_num4.png,2,3,1,1,2,2,2,1,1,2,1,3,2,1,2
0591c_num1.png,2,3,2,2,2,2,1,1,1,4,2,1,1,1,2
1214c_num1.png,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2
1298a_num1.png,1,2,3,2,2,2,2,2,1,2,2,3,3,2,2
0258a_num5.png,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1
1084a_num2.png,2,3,1,1,2,1,1,1,1,1,1,2,1,1,1
1199a_num4.png,1,1,3,3,2,1,1,1,1,1,2,2,2,2,2
0148c_num4.png,1,3,1,1,2,2,1,1,1,4,1,3,2,1,2
1457a_num5.png,1,2,2,2,2,1,1,1,1,1,2,3,1,2,2
0966c_num3.png,2,2,1,1,2,2,2,1,1,2,1,2,2,2,1
0496d_num2.png,2,3,1,1,2,2,3,1,2,2,1,3,4,1,2
1435b_num7.png,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
0820c_num4.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
1076a_num5.png,1,2,3,2,2,1,1,1,1,2,2,2,1,2,2
0141c_num7.png,1,2,2,2,2,2,2,1,1,4,2,3,1,2,1
0592b_num3.png,2,2,2,2,2,2,1,1,1,2,2,3,4,2,2
0901c_num1.png,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2
0815c_num1.png,1,2,2,2,2,2,1,1,1,4,2,3,2,2,2
1413b_num1.png,2,2,2,2,2,2,1,1,1,1,2,3,3,2,2
0711a_num5.png,1,3,1,1,2,2,2,2,1,2,1,3,3,2,1
0657a_num2.png,1,1,3,2,2,2,1,1,2,1,2,3,2,2,2
1449c_num2.png,2,2,2,2,2,2,2,2,1,3,2,3,2,2,2
1273a_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1129a_num5.png,1,2,2,1,2,2,1,1,1,1,1,3,2,1,1
1369b_num1.png,1,1,2,3,2,1,2,2,1,4,2,2,2,1,2
0048b_num1.png,1,3,2,1,2,2,1,2,1,4,1,2,2,1,1
0808a_num2.png,1,2,2,1,2,2,1,1,1,2,1,3,4,1,1
